waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-27 15:29:35,13.50,-5.3,-9.3,0
2023-10-27 15:29:35,13.50,-5.3,-9.3,0
2023-10-27 15:29:36,13.50,-5.1,-9.3,0
2023-10-27 15:29:36,13.50,-4.9,-9.3,0
2023-10-27 15:29:36,14.00,-4.9,-9.3,1
2023-10-27 15:29:36,14.00,-4.5,-9.3,1
2023-10-27 15:29:36,14.00,-4.4,1486.9,1
2023-10-27 15:29:36,14.00,-4.4,-9.3,1
2023-10-27 15:29:36,14.00,-4.1,-9.3,1
2023-10-27 15:29:36,14.00,-4.1,-9.3,1
2023-10-27 15:29:36,14.00,-4.5,-9.3,1
2023-10-27 15:29:36,14.00,-4.1,-9.3,1
2023-10-27 15:29:37,14.00,-3.9,-9.3,1
2023-10-27 15:29:37,14.00,-4.1,-9.3,1
2023-10-27 15:29:37,14.00,-4.2,-9.3,1
2023-10-27 15:29:37,14.00,-4.2,-9.4,1
2023-10-27 15:29:37,14.00,-4.5,-9.3,1
2023-10-27 15:29:37,14.50,-4.4,-9.3,0
2023-10-27 15:29:37,14.50,-4.2,-9.3,0
2023-10-27 15:29:37,14.50,-4.5,-9.3,0
2023-10-27 15:29:37,14.50,-4.6,-9.3,0
2023-10-27 15:29:37,14.50,-4.7,-9.3,0
2023-10-27 15:29:37,14.50,-4.3,-9.3,0
2023-10-27 15:29:38,14.50,-4.1,-9.3,0
2023-10-27 15:29:38,14.50,-4.2,-9.3,0
2023-10-27 15:29:38,14.50,-4.0,-9.3,0
2023-10-27 15:29:38,14.50,-3.0,-23949.4,0
2023-10-27 15:29:38,14.50,-2.5,-9.3,0
2023-10-27 15:29:38,14.50,-2.6,-9.3,0
2023-10-27 15:29:38,14.50,-2.7,-9.3,0
2023-10-27 15:29:38,15.00,-2.1,-9.3,1
2023-10-27 15:29:38,15.00,-1.7,-9.3,1
2023-10-27 15:29:38,15.00,-0.9,-9.3,1
2023-10-27 15:29:38,15.00,-0.4,-9.3,1
